pickup_datetime,passenger_count,trip_distance_mi,fare_amount,tip_amount,total_amount
2013-02-10T22:17,4,1.75,8.0,0.0,9.0
2013-02-10T21:15,2,1.21,10.0,0.0,11.0
2013-02-05T19:20,1,0.76,5.0,1.2,7.7
2013-02-05T19:02,1,10.94,32.0,6.6,44.9
2013-02-10T21:07,1,6.52,20.0,0.0,21.0
2013-02-10T21:13,6,4.28,15.5,2.0,18.5
2013-02-08T09:22,3,1.35,12.0,0.0,12.5
2013-02-05T19:14,1,1.73,8.5,0.0,10.0
2013-02-08T09:08,1,9.91,30.5,9.15,44.95
2013-02-08T09:23,1,1.25,11.0,2.2,13.7
2013-02-10T21:19,1,1.78,8.0,0.0,9.0
2013-02-05T19:12,5,3.5,12.5,0.0,14.0
2013-02-10T21:22,5,1.28,6.0,0.0,7.0
2013-02-05T19:10,1,1.23,11.0,1.5,14.0
2013-02-05T19:13,6,2.55,11.0,2.4,14.9
2013-02-08T09:28,1,0.96,6.5,1.3,8.3
2013-02-05T19:08,1,3.16,13.5,2.9,17.9
2013-02-05T19:17,1,1.86,8.5,0.0,10.0
2013-02-05T19:18,1,1.89,9.0,1.0,11.5
2013-02-10T21:19,1,2.12,10.0,1.0,12.0
2013-02-08T09:19,2,2.57,14.5,2.9,17.9
2013-02-10T21:20,1,2.35,9.0,2.85,12.85
2013-02-10T21:56,2,1.93,9.5,0.0,10.5
2013-02-08T09:51,2,1.6,10.0,2.0,12.5
2013-02-10T22:09,2,0.12,3.5,0.0,4.5
2013-02-08T09:51,2,3.8,14.0,0.0,14.5
2013-02-08T09:50,1,2.19,12.5,0.1,13.1
2013-02-08T10:01,1,1.07,6.0,1.2,7.7
2013-02-08T09:53,1,1.96,10.0,0.75,11.25
2013-02-10T22:06,1,2.29,8.5,0.0,9.5
2013-02-10T22:08,1,1.61,7.0,1.5,9.5
2013-02-08T09:46,2,5.64,19.5,1.0,21.0
2013-02-08T10:15,2,0.74,5.0,0.0,5.5
2013-02-08T09:56,1,5.89,21.0,4.5,26.0
2013-02-08T09:34,1,13.64,44.0,8.8,58.1
2013-02-08T10:04,6,1.34,10.0,0.0,10.5
2013-02-08T10:12,1,0.85,6.0,0.0,6.5
2013-02-10T22:09,5,1.23,5.5,0.0,6.5
2013-02-10T22:07,1,0.85,5.5,1.5,8.0
2013-02-10T22:05,1,1.16,7.0,1.0,9.0
2013-02-10T21:48,1,17.36,52.0,10.4,67.7
2013-02-05T19:41,2,0.79,5.0,1.2,7.7
2013-02-05T19:30,1,3.38,13.5,2.9,17.9
2013-02-10T22:06,5,1.27,7.5,0.0,8.5
2013-02-10T22:07,6,2.46,9.5,0.95,11.45
2013-02-10T21:59,6,3.58,14.5,0.0,15.5
2013-02-05T19:35,1,0.91,5.5,0.0,7.0
2013-02-05T19:31,1,3.17,11.0,3.0,15.5
2013-02-10T22:12,1,0.32,3.5,0.0,4.5
2013-02-10T22:08,1,0.81,5.0,1.1,7.1
2013-02-10T21:52,5,9.55,28.5,4.0,38.3
2013-02-08T09:52,2,3.79,14.0,2.8,17.3
2013-02-10T20:21,1,2.2,10.0,2.1,13.1
2013-02-10T20:29,1,1.02,6.0,0.0,7.0
2013-02-10T20:18,5,2.3,10.5,1.0,12.5
2013-02-08T08:57,1,0.56,5.0,0.0,5.5
2013-02-10T20:28,1,1.31,6.5,1.4,8.9
2013-02-08T09:00,6,0.68,5.0,0.0,5.5
2013-02-08T08:38,1,10.26,31.0,0.0,31.5
2013-02-08T08:50,1,1.78,9.0,2.0,11.5
2013-02-05T18:44,1,3.15,16.0,1.5,19.0
2013-02-08T08:53,1,1.8,8.5,0.0,9.0
2013-02-08T08:57,1,0.85,6.0,1.2,7.7
2013-02-08T08:54,1,1.86,9.0,2.25,11.75
2013-02-08T08:51,5,1.24,10.0,0.0,10.5
2013-02-05T18:56,1,0.77,6.0,2.1,9.6
2013-02-05T18:53,1,2.62,11.5,2.5,15.5
2013-02-05T18:53,5,2.16,9.5,2.1,13.1
2013-02-05T18:47,1,1.33,11.5,1.5,14.5
2013-02-08T08:49,1,3.08,13.0,0.0,13.5
2013-02-08T08:47,1,3.23,14.0,3.5,18.0
2013-02-08T08:49,1,1.55,10.0,1.0,11.5
2013-02-10T20:17,1,6.41,20.0,3.0,24.0
2013-02-10T20:27,3,1.61,7.5,1.6,10.1
2013-02-08T08:17,2,16.96,52.0,10.0,62.5
2013-02-05T19:34,1,1.17,7.0,0.0,8.5
2013-02-10T21:45,6,5.88,21.5,4.4,26.9
2013-02-08T10:00,6,0.81,6.0,1.0,7.5
2013-02-05T19:44,5,0.45,4.0,1.0,6.5
2013-02-08T09:25,2,19.46,52.0,10.4,67.7
2013-02-08T10:09,1,1.08,6.0,0.0,6.5
2013-02-08T10:08,3,1.3,7.0,1.0,8.5
2013-02-05T19:38,1,2.34,10.0,0.0,11.5
2013-02-05T19:23,1,6.48,22.0,4.6,28.1
2013-02-05T19:35,5,1.67,9.5,0.0,11.0
2013-02-10T22:19,4,1.23,6.5,1.4,8.9
2013-02-10T21:59,5,7.79,25.5,0.0,26.5
2013-02-10T22:19,1,0.8,5.0,0.5,6.5
2013-02-10T22:10,2,0.65,5.5,0.0,6.5
2013-02-05T19:34,5,2.29,10.5,0.0,12.0
2013-02-05T19:19,6,7.82,29.0,0.0,30.5
2013-02-08T10:11,5,0.51,4.5,2.0,7.0
2013-02-05T19:46,1,0.59,4.5,1.1,7.1
2013-02-05T19:35,1,4.32,15.0,3.2,19.7
2013-02-10T21:55,1,18.82,50.5,0.0,51.5
2013-02-05T19:48,5,0.86,6.0,0.0,7.5
2013-02-05T19:43,5,1.1,6.0,1.4,8.9
2013-02-05T19:44,1,1.88,7.5,1.7,10.7
2013-02-05T19:38,1,2.33,10.5,1.5,13.5
2013-02-05T19:32,1,10.09,28.5,7.38,42.18
2013-02-05T18:52,1,1.8,10.0,1.0,12.5
2013-02-08T08:58,1,0.36,5.5,0.0,6.0
2013-02-08T09:00,1,0.77,5.5,1.1,7.1
2013-02-05T19:21,1,6.68,24.0,5.0,30.5
2013-02-05T19:33,1,1.76,9.0,2.0,12.5
2013-02-10T21:55,5,7.07,25.5,5.2,31.7
2013-02-05T19:26,1,8.06,26.0,5.4,32.9
2013-02-05T19:30,3,2.28,12.0,2.6,16.1
2013-02-05T19:33,5,2.22,12.0,0.0,13.5
2013-02-10T22:03,5,9.19,27.5,5.6,38.9
2013-02-08T10:08,5,0.49,5.0,0.0,5.5
2013-02-08T10:06,1,1.0,6.5,0.0,7.0
2013-02-10T22:07,1,4.4,17.0,0.0,18.0
2013-02-05T19:43,1,0.79,5.0,1.0,7.5
2013-02-05T19:38,6,1.69,8.5,1.9,11.9
2013-02-05T19:42,1,1.54,6.5,2.0,10.0
2013-02-05T19:45,1,0.05,4.0,0.0,5.5
2013-02-05T19:30,1,2.84,12.5,3.38,17.38
2013-02-08T09:52,5,6.23,23.0,4.6,28.1
2013-02-10T21:13,1,16.73,52.0,0.0,57.3
2013-02-08T09:31,1,2.12,10.0,2.5,13.0
2013-02-10T21:31,1,0.53,4.0,1.35,6.35
2013-02-10T21:14,1,8.59,25.5,0.0,31.3
2013-02-08T09:29,1,1.79,10.5,2.1,13.1
2013-02-08T09:37,1,0.68,5.0,1.0,6.5
2013-02-08T09:27,2,3.23,14.0,2.8,17.3
2013-02-05T19:20,1,0.92,7.0,0.0,8.5
2013-02-05T19:24,5,1.04,5.5,1.0,8.0
2013-02-05T19:26,1,0.61,4.0,0.0,5.5
2013-02-10T21:25,2,1.83,8.5,1.0,10.5
2013-02-10T21:27,1,1.68,7.5,0.0,8.5
2013-02-05T19:12,1,9.69,28.0,0.0,34.3
2013-02-10T21:27,1,2.38,8.5,0.0,9.5
2013-02-10T21:35,1,1.71,7.5,1.5,10.0
2013-02-05T19:18,1,2.05,9.5,0.0,11.0
2013-02-08T09:35,1,1.17,6.5,1.62,8.62
2013-02-10T21:16,1,3.26,13.5,1.5,16.0
2013-02-10T21:19,1,3.36,13.5,0.0,14.5
2013-02-08T09:27,1,2.19,10.0,2.0,12.5
2013-02-10T21:15,1,4.61,17.0,2.0,20.0
2013-02-05T19:26,1,1.27,6.5,1.0,9.0
2013-02-05T19:20,6,2.47,9.5,2.1,13.1
2013-02-08T09:28,5,2.16,11.5,2.3,14.3
2013-02-08T10:11,1,9.37,27.0,8.1,35.6
2013-02-08T10:01,1,3.59,15.0,2.0,17.5
2013-02-05T19:33,1,3.78,14.5,0.0,16.0
2013-02-05T19:38,5,3.02,11.5,1.0,14.0
2013-02-05T19:41,1,1.8,8.5,1.9,11.9
2013-02-05T19:37,6,1.56,9.0,0.0,10.5
2013-02-05T19:38,1,2.3,10.5,2.3,14.3
2013-02-05T19:25,1,4.55,20.0,4.2,25.7
2013-02-10T22:20,1,4.11,13.0,2.7,16.7
2013-02-08T10:10,1,1.81,8.5,0.0,9.0
2013-02-10T22:32,1,0.57,3.5,1.2,5.7
2013-02-10T22:26,5,2.11,8.5,1.8,11.3
2013-02-08T10:18,1,0.57,4.0,1.0,5.5
2013-02-10T22:20,1,4.7,16.5,2.0,19.5
2013-02-08T10:11,1,0.95,7.5,0.0,8.0
2013-02-08T10:08,1,1.56,8.5,2.12,11.12
2013-02-10T22:29,2,5.56,18.0,3.7,22.7
2013-02-05T19:33,2,0.39,3.5,1.12,6.12
2013-02-05T19:26,1,1.88,10.0,0.0,11.5
2013-02-05T19:33,3,0.91,5.5,1.3,8.3
2013-02-08T09:48,1,2.02,10.0,2.0,12.5
2013-02-05T19:30,1,3.37,12.5,2.5,16.5
2013-02-10T22:09,1,3.08,11.0,2.3,14.3
2013-02-05T19:25,5,2.03,10.0,2.2,13.7
2013-02-05T19:29,1,1.51,7.0,0.0,8.5
2013-02-08T09:54,6,1.14,7.5,1.88,9.88
2013-02-05T19:16,1,4.28,17.5,1.0,20.0
2013-02-08T09:57,1,0.68,5.5,0.0,6.0
2013-02-05T19:39,1,0.65,4.5,1.1,7.1
2013-02-05T19:25,1,3.84,14.0,0.0,15.5
2013-02-10T21:53,1,2.34,9.0,1.9,11.9
2013-02-08T09:50,1,1.16,8.5,0.0,9.0
2013-02-05T19:30,1,1.6,6.5,1.5,9.5
2013-02-10T21:44,2,6.54,21.0,0.0,26.8
2013-02-10T21:59,2,0.83,5.0,0.0,6.0
2013-02-10T21:57,1,1.66,8.5,0.0,9.5
2013-02-10T21:44,1,3.36,14.5,3.0,18.5
2013-02-10T21:53,1,2.41,10.0,1.5,12.5
2013-02-05T19:13,1,9.46,29.5,7.0,42.8
2013-02-05T19:39,1,0.17,2.5,0.0,4.0
2013-02-08T09:51,1,1.12,7.5,0.0,8.0
2013-02-08T09:29,1,3.75,20.5,0.5,21.5
2013-02-08T09:51,5,0.43,6.5,0.0,7.0
2013-02-08T09:44,1,7.76,23.0,5.0,33.3
2013-02-08T09:47,1,1.48,11.0,0.0,11.5
2013-02-08T09:55,1,1.26,7.0,1.4,8.9
2013-02-10T21:57,5,2.3,8.5,1.8,11.3
2013-02-05T19:15,1,6.19,21.5,4.5,27.5
2013-02-05T19:27,1,2.48,10.0,1.0,12.5
2013-02-05T19:26,6,2.45,10.0,2.75,14.25
2013-02-08T09:52,1,1.11,6.5,1.95,8.95
2013-02-08T09:20,1,10.07,33.5,6.7,40.7
2013-02-05T19:31,1,2.29,9.5,2.1,13.1
2013-02-05T19:28,1,1.62,8.0,1.8,11.3
2013-02-10T21:57,1,1.17,7.5,0.0,8.5
2013-02-05T19:32,1,0.74,5.0,0.0,6.5
2013-02-08T09:54,2,0.92,6.5,1.0,8.0
2013-02-08T09:53,1,0.75,6.5,1.3,8.3
2013-02-05T19:11,3,0.44,5.0,1.5,8.0
2013-02-10T20:40,1,6.07,22.5,0.0,23.5
2013-02-08T09:06,1,0.91,9.0,2.25,11.75
2013-02-05T19:01,6,2.78,12.0,2.6,16.1
2013-02-05T19:08,1,1.8,9.0,0.0,10.5
2013-02-05T19:08,5,1.26,7.5,1.7,10.7
2013-02-05T19:04,6,2.03,11.0,0.0,12.5
2013-02-05T18:58,1,4.82,19.0,4.0,24.5
2013-02-10T20:53,1,0.17,8.0,0.0,9.0
2013-02-05T19:13,1,1.23,6.5,1.5,9.5
2013-02-10T20:50,1,3.94,13.5,2.8,17.3
2013-02-10T20:49,1,4.01,15.0,0.0,16.0
2013-02-10T20:40,1,12.5,35.5,5.0,41.5
2013-02-10T20:41,6,9.77,29.0,5.9,40.7
2013-02-08T09:13,5,1.33,11.5,2.3,14.3
2013-02-05T19:02,1,8.82,26.5,0.0,28.0
2013-02-08T09:17,5,0.81,7.5,1.5,9.5
2013-02-05T19:06,1,3.12,12.0,1.0,14.5
2013-02-05T19:15,5,0.98,6.5,0.0,8.0
2013-02-08T09:18,1,2.96,13.5,1.5,15.5
2013-02-08T08:59,5,4.13,20.5,4.1,25.1
2013-02-10T21:03,1,3.39,12.0,0.0,13.0
2013-02-10T21:11,6,1.57,7.0,0.0,8.0
2013-02-10T21:14,1,1.37,6.5,0.0,7.5
2013-02-10T20:59,5,10.34,29.0,0.0,34.8
2013-02-10T21:08,3,0.96,6.5,0.0,7.5
2013-02-08T09:23,1,1.14,6.5,1.0,8.0
2013-02-10T20:48,6,13.67,38.0,9.62,48.62
2013-02-10T20:58,2,2.82,11.5,2.4,14.9
2013-02-08T09:21,1,0.45,5.5,0.0,6.0
2013-02-05T19:15,1,0.72,5.0,0.0,6.5
2013-02-08T09:28,1,6.1,20.0,4.0,24.5
2013-02-08T09:17,1,1.6,9.5,1.9,11.9
2013-02-08T09:29,1,0.69,4.5,0.0,5.0
2013-02-10T21:14,1,0.64,4.0,1.0,6.0
2013-02-10T21:13,5,1.25,6.0,1.3,8.3
2013-02-10T21:08,6,2.82,11.5,0.0,12.5
2013-02-05T18:42,1,20.84,52.0,10.4,67.7
2013-02-05T18:59,1,3.06,13.5,3.62,18.62
2013-02-08T09:27,6,0.4,4.5,3.0,8.0
2013-02-08T09:15,1,1.17,9.5,0.0,10.0
2013-02-08T10:09,1,1.62,9.0,0.0,9.5
2013-02-08T10:13,6,2.83,10.0,2.0,12.5
2013-02-08T10:18,1,0.71,4.0,0.0,4.5
2013-02-05T19:46,4,0.25,3.5,0.0,5.0
2013-02-05T19:42,4,1.41,8.0,1.8,11.3
2013-02-05T19:47,5,0.65,4.5,1.65,7.65
2013-02-08T10:08,5,2.5,11.0,0.0,11.5
2013-02-08T09:56,3,5.39,21.0,4.2,25.7
2013-02-10T22:24,1,1.41,6.5,1.4,8.9
2013-02-08T10:13,2,0.88,6.5,0.0,7.0
2013-02-05T19:46,2,1.17,6.0,0.0,7.5
2013-02-05T19:35,1,2.3,10.0,2.2,13.7
2013-02-05T19:41,1,2.23,9.5,3.15,14.15
2013-02-05T19:35,1,1.81,9.5,0.0,11.0
2013-02-08T09:53,1,2.28,16.0,2.0,18.5
2013-02-08T10:13,1,1.34,6.5,0.0,7.0
2013-02-10T22:27,4,3.25,12.0,2.5,15.5
2013-02-10T22:27,1,2.59,9.0,0.0,10.0
2013-02-10T22:13,1,3.93,14.0,0.0,15.0
2013-02-05T19:44,1,0.9,5.0,1.2,7.7
2013-02-05T19:45,1,2.58,10.0,1.0,12.5
2013-02-10T22:16,1,3.43,12.0,2.0,15.0
2013-02-10T22:25,1,2.13,8.0,0.0,9.0
2013-02-10T22:22,1,2.06,9.5,1.0,11.5
2013-02-05T19:44,1,1.16,7.0,0.0,8.5
2013-02-08T09:37,1,0.82,8.0,0.0,8.5
2013-02-08T09:40,1,1.26,8.5,0.0,9.0
2013-02-08T09:38,1,2.36,10.5,0.0,11.0
2013-02-08T09:43,2,1.24,7.0,0.0,7.5
2013-02-10T21:44,6,0.52,4.0,0.0,5.0
2013-02-05T19:13,1,6.0,22.0,4.6,28.1
2013-02-10T21:29,6,3.41,14.5,1.0,16.5
2013-02-10T21:29,5,4.21,15.5,0.0,16.5
2013-02-10T21:35,2,1.63,7.5,1.0,9.5
2013-02-08T09:37,1,2.05,11.0,3.0,14.5
2013-02-08T09:40,1,1.66,9.0,0.0,9.5
2013-02-08T09:36,1,2.0,10.5,0.0,11.0
2013-02-10T21:38,1,1.77,8.5,1.8,11.3
2013-02-10T21:31,1,2.89,13.0,2.7,16.7
2013-02-10T21:44,5,0.71,4.5,0.0,5.5
2013-02-05T19:27,1,0.45,5.0,0.0,6.5
2013-02-08T10:05,1,3.51,17.5,3.5,21.5
2013-02-05T18:53,1,3.02,11.0,2.4,14.9
2013-02-10T20:32,5,0.0,2.5,0.0,3.5
2013-02-01T06:06:46,1,2.5,9.0,2.37,11.87
2013-02-10T20:06,2,16.98,52.0,10.4,67.7
2013-02-08T08:45,1,5.42,19.0,3.0,22.5
2013-02-05T18:50,6,4.12,14.5,3.1,19.1
2013-02-05T18:48,1,2.83,13.0,2.8,17.3
2013-02-05T18:34,1,0.07,5.5,0.0,7.0
2013-02-05T19:08,1,3.05,13.0,2.8,17.3
2013-02-05T19:19,1,0.91,5.5,1.3,8.3
2013-02-10T21:03,1,2.34,10.5,2.5,14.0
2013-02-08T09:05,1,2.92,17.5,0.0,18.0
2013-02-08T09:05,5,4.57,20.5,1.0,22.0
2013-02-10T21:06,6,1.97,8.0,0.0,9.0
2013-02-08T09:10,1,1.04,11.5,0.0,12.0
2013-02-08T09:22,1,1.9,10.5,2.0,13.0
2013-02-08T09:25,5,1.24,6.5,1.3,8.3
2013-02-10T21:05,3,1.32,6.5,0.0,7.5
2013-02-10T21:04,1,1.54,7.5,0.0,8.5
2013-02-08T09:24,2,0.76,7.5,0.5,8.5
2013-02-10T21:09,3,1.41,7.0,2.0,10.0
2013-02-10T21:14,2,0.75,5.0,1.65,7.65
2013-02-10T21:04,2,3.48,13.0,0.0,14.0
2013-02-05T19:14,1,1.52,8.0,0.0,9.5
2013-02-05T19:00,1,2.75,14.5,0.0,16.0
2013-02-10T22:03,1,2.61,10.0,2.1,13.1
2013-02-10T22:03,1,2.93,10.5,0.0,11.5
2013-02-10T22:09,3,1.54,6.5,1.0,8.5
2013-02-10T21:50,3,9.34,29.5,0.0,35.3
2013-02-10T22:10,6,0.75,5.5,1.2,7.7
2013-02-08T09:56,1,1.7,8.5,0.0,9.0
2013-02-08T10:08,1,0.5,4.0,0.0,4.5
2013-02-05T19:27,5,4.47,15.5,2.0,19.0
2013-02-05T19:29,1,2.95,12.0,0.0,13.5
2013-02-10T22:06,1,1.03,6.5,0.0,7.5
2013-02-10T22:06,1,1.56,8.0,0.0,9.0
2013-02-10T22:06,1,1.48,7.5,1.6,10.1
2013-02-08T09:22,1,0.78,5.5,1.1,7.1
2013-02-08T09:08,6,1.24,7.0,0.0,7.5
2013-02-08T09:14,1,1.51,12.0,3.0,15.5
2013-02-08T09:23,1,2.19,17.0,3.4,20.9
2013-02-10T21:40,1,0.95,5.5,1.2,7.7
2013-02-08T09:40,1,0.78,8.0,1.5,10.0
2013-02-08T09:33,5,3.53,13.5,3.38,17.38
2013-02-08T09:28,1,4.89,18.0,1.5,20.0
2013-02-10T21:29,6,3.05,11.0,2.88,14.88
2013-02-05T19:15,5,2.6,12.0,2.6,16.1
2013-02-10T21:29,5,1.31,7.5,0.0,8.5
2013-02-05T19:16,1,3.18,14.5,1.5,17.5
2013-02-08T09:32,3,2.69,13.0,0.0,13.5
2013-02-08T09:44,1,0.75,5.5,1.38,7.38
2013-02-10T21:42,1,0.7,4.5,0.0,5.5
2013-02-10T21:11,5,15.57,43.5,0.0,44.5
2013-02-10T21:28,1,1.97,9.5,0.0,10.5
2013-02-10T21:33,1,0.81,5.5,1.2,7.7
2013-02-08T09:37,2,1.23,7.5,1.88,9.88
2013-02-08T09:43,5,0.43,4.0,1.0,5.5
2013-02-08T09:32,1,1.66,10.5,2.1,13.1
2013-02-08T09:31,3,10.46,29.5,5.9,35.9
2013-02-10T21:37,1,0.61,4.5,0.0,5.5
2013-02-10T21:35,5,1.57,7.0,1.0,9.0
2013-02-10T21:30,5,1.51,7.5,1.6,10.1
2013-02-10T21:31,3,1.65,9.0,1.9,11.9
2013-02-08T09:42,6,0.77,6.5,1.0,8.0
2013-02-05T19:27,1,1.14,6.0,0.0,7.5
2013-02-08T09:31,1,2.73,12.5,0.0,13.0
2013-02-08T09:41,1,0.71,6.0,1.2,7.7
2013-02-10T21:27,5,2.1,8.5,1.8,11.3
2013-02-10T21:35,3,1.03,5.5,0.0,6.5
2013-02-08T09:40,1,0.38,4.0,0.0,4.5
2013-02-08T09:37,3,1.12,6.5,1.3,8.3
2013-02-08T09:41,1,0.53,4.5,0.0,5.0
2013-02-10T21:31,1,2.45,9.0,0.0,10.0
2013-02-10T21:34,1,0.73,4.0,0.0,5.0
2013-02-10T21:35,5,0.76,4.5,0.0,5.5
2013-02-08T09:20,1,2.64,17.5,3.5,21.5
2013-02-10T21:16,1,10.49,30.5,6.2,42.5
2013-02-10T21:27,1,5.26,16.5,3.4,20.9
2013-02-10T21:35,4,1.08,5.5,1.8,8.3
2013-02-08T09:41,1,1.01,7.5,0.0,8.0
2013-02-05T19:28,1,1.04,5.0,0.0,6.5
2013-02-10T22:37,1,1.87,8.0,0.0,9.0
2013-02-10T22:44,6,0.62,4.0,0.0,5.0
2013-02-10T22:41,1,1.15,6.0,0.0,7.0
2013-02-10T22:24,1,3.92,18.0,0.0,19.0
2013-02-08T10:15,1,6.46,20.5,4.1,25.1
2013-02-08T10:16,1,1.95,10.5,2.62,13.62
2013-02-08T10:15,1,1.97,11.5,0.0,12.0
2013-02-08T10:25,5,0.8,6.0,1.0,7.5
2013-02-05T19:44,1,2.11,10.0,2.2,13.7
2013-02-10T22:36,6,1.32,7.5,0.0,8.5
2013-02-08T10:23,1,0.64,5.5,0.0,6.0
2013-02-08T10:12,1,8.35,24.0,4.8,34.1
2013-02-05T19:45,4,4.19,13.5,3.62,18.62
2013-02-08T10:22,1,1.06,6.5,0.0,7.0
2013-02-10T22:28,1,5.13,18.5,0.0,19.5
2013-02-08T10:24,5,0.79,5.5,0.0,6.0
2013-02-08T10:19,2,2.08,10.0,0.0,10.5
2013-02-10T22:40,1,2.77,10.0,2.1,13.1
2013-02-10T22:40,1,0.97,6.0,1.3,8.3
2013-02-10T21:44,2,0.93,6.0,0.0,7.0
2013-02-05T19:46,1,0.15,7.0,0.0,8.5
2013-02-10T22:32,2,4.87,16.0,0.0,17.0
2013-02-05T19:41,1,3.0,11.0,0.0,12.5
2013-02-05T19:47,2,0.83,5.5,0.0,7.0
2013-02-10T22:44,6,2.24,9.5,2.0,12.5
2013-02-08T10:20,5,0.82,7.5,0.0,8.0
2013-02-08T09:35,1,2.85,14.5,2.9,17.9
2013-02-08T09:48,1,0.57,4.5,0.9,5.9
2013-02-05T19:14,5,4.2,16.0,0.0,17.5
2013-02-10T21:36,1,1.75,7.5,0.0,8.5
2013-02-08T09:29,1,2.78,16.0,2.5,19.0
2013-02-05T19:29,5,0.75,5.5,0.0,7.0
2013-02-10T21:28,5,8.65,25.0,6.38,37.18
2013-02-10T21:34,1,3.65,13.0,1.5,15.5
2013-02-08T09:47,2,0.63,6.0,0.0,6.5
2013-02-08T09:41,1,1.21,8.0,2.0,10.5
2013-02-08T09:14,1,10.62,35.0,0.0,40.3
2013-02-10T21:41,1,0.92,5.5,1.2,7.7
2013-02-10T21:41,6,1.31,6.5,1.75,9.25
2013-02-05T19:29,2,2.11,8.5,1.0,11.0
2013-02-08T09:49,1,0.6,4.0,0.9,5.4
2013-02-10T21:39,1,2.49,10.5,2.2,13.7
2013-02-08T09:36,5,2.07,12.5,0.0,13.0
2013-02-08T09:52,1,0.49,4.0,1.2,5.7
2013-02-08T09:36,1,1.46,11.0,0.0,11.5
2013-02-08T09:40,1,0.93,8.5,2.12,11.12
2013-02-08T09:33,1,0.32,13.5,1.0,15.0
2013-02-08T09:49,6,1.01,5.5,0.0,6.0
2013-02-08T09:37,2,1.39,10.5,1.25,12.25
2013-02-08T09:29,1,3.35,15.5,3.1,19.1
2013-02-08T09:34,5,1.77,12.5,1.0,14.0
2013-02-10T21:46,1,1.25,5.5,1.0,7.5
2013-02-05T19:25,1,1.53,8.0,1.8,11.3
2013-02-05T19:29,6,1.5,7.5,0.0,9.0
2013-02-10T21:27,1,2.03,8.5,1.8,11.3
2013-02-10T21:11,1,14.98,41.0,0.0,46.8
2013-02-10T21:24,5,5.02,15.5,0.0,16.5
2013-02-05T19:28,1,1.44,7.5,0.0,9.0
2013-02-08T09:35,5,0.98,7.0,0.0,7.5
2013-02-08T09:30,1,3.26,11.5,0.0,12.0
2013-02-10T21:21,1,5.54,18.0,4.62,23.62
2013-02-08T09:25,1,2.82,13.0,0.0,13.5
2013-02-08T09:27,1,3.97,15.0,3.75,19.25
2013-02-08T09:23,5,2.66,14.0,3.5,18.0
2013-02-10T21:28,2,0.8,5.0,0.0,6.0
2013-02-10T21:25,1,2.5,11.0,0.0,12.0
2013-02-05T19:03,1,6.24,21.5,0.0,23.0
2013-02-08T09:43,3,1.53,8.0,1.6,10.1
2013-02-10T21:24,1,4.36,14.0,0.0,15.0
2013-02-10T21:27,1,2.46,10.0,1.0,12.0
2013-02-08T09:19,1,4.05,19.5,0.0,20.0
2013-02-05T14:24,1,0.95,6.5,1.5,8.5
2013-02-08T09:17,5,8.73,26.5,0.0,31.8
2013-02-08T09:34,1,1.79,9.0,0.0,9.5
2013-02-10T22:14,1,2.3,11.0,1.0,13.0
2013-02-08T10:14,5,1.11,7.0,1.0,8.5
2013-02-08T10:14,1,0.83,7.0,1.4,8.9
2013-02-08T10:12,1,1.21,9.0,2.7,12.2
2013-02-08T09:57,1,11.54,34.5,6.9,46.7
2013-02-10T21:27,1,0.88,27.5,0.0,33.3
2013-02-10T21:44,1,1.28,8.0,0.0,9.0
2013-02-08T09:46,1,1.81,8.5,2.12,11.12
2013-02-05T19:10,1,2.31,13.5,0.0,15.0
2013-02-05T19:23,2,1.26,6.5,1.2,9.2
2013-02-08T09:22,6,2.69,13.0,0.0,13.5
2013-02-10T21:04,6,12.67,36.5,0.0,47.1
2013-02-08T09:22,5,3.2,14.5,2.0,17.0
2013-02-08T09:28,1,1.38,8.0,2.0,10.5
2013-02-08T09:33,1,0.7,4.5,0.0,5.0
2013-02-08T09:25,6,4.77,16.5,2.0,19.0
2013-02-05T18:47,2,21.79,52.0,10.4,67.7
2013-02-05T19:24,1,0.48,4.0,0.0,5.5
2013-02-05T19:20,1,1.57,7.5,0.0,9.0
2013-02-05T19:23,2,1.45,6.0,1.0,8.5
2013-02-05T19:22,5,1.24,5.5,0.0,7.0
2013-02-05T19:26,1,0.77,5.0,1.2,7.7
2013-02-05T19:18,1,1.16,6.5,0.0,8.0
2013-02-05T19:27,1,0.71,5.0,1.2,7.7
2013-02-10T21:14,1,4.55,15.0,0.0,16.0
2013-02-05T19:22,5,2.84,11.0,0.0,12.5
2013-02-10T21:10,1,4.02,14.5,0.0,15.5
2013-02-10T21:29,1,1.11,5.0,1.1,7.1
2013-02-05T19:23,1,1.09,5.5,0.0,7.0
2013-02-05T19:19,5,0.8,5.0,0.0,6.5
2013-02-05T19:22,1,1.03,6.0,2.1,9.6
2013-02-05T19:26,1,0.87,6.5,1.5,9.5
2013-02-08T09:38,5,1.77,10.0,2.0,12.5
2013-02-05T19:17,1,2.31,10.5,2.3,14.3
2013-02-05T19:20,1,1.41,8.5,1.0,11.0
2013-02-10T21:24,1,2.42,10.5,0.0,11.5
2013-02-10T21:10,5,6.6,20.0,0.0,21.0
2013-02-10T21:28,6,0.67,5.0,1.1,7.1
2013-02-10T21:21,1,2.89,11.5,2.4,14.9
2013-02-05T19:16,1,0.62,5.0,1.2,7.7
2013-02-08T09:11,5,1.29,10.5,2.1,13.1
2013-02-08T09:07,1,1.49,11.0,1.0,12.5
